chr	max_distance	density
V	1340	0.7913257069453365
VI	1340	0.6829668234867357
VII	1340	0.6169221038737236
VIII	1340	0.5772932392298491
IX	1340	0.7368625650165497
X	1340	0.7361210377190242
XI	1340	0.8312577982531912
XII	1340	0.7047516316894165
XIII	1340	0.7911417942496519
XIV	1340	0.6818634432058832
XV	1340	0.6862349272558832
XVI	1340	0.6332966270280761
I	1345	0.5900059943184286
II	1345	0.7755969128758067
III	1345	0.4900624093842671
IV	1345	0.6961309665631591
V	1345	0.7913257069453365
VI	1345	0.6829668234867357
VII	1345	0.6169221038737236
VIII	1345	0.5772932392298491
IX	1345	0.7368625650165497
X	1345	0.7361210377190242
XI	1345	0.8312577982531912
XII	1345	0.7047516316894165
XIII	1345	0.7925924163079776
XIV	1345	0.6818634432058832
XV	1345	0.6886989812982972
XVI	1345	0.6332966270280761
I	1350	0.5900059943184286
II	1350	0.7755969128758067
III	1350	0.49428044453769143
IV	1350	0.6978914874214472
V	1350	0.7913257069453365
VI	1350	0.6829668234867357
VII	1350	0.6181559022494363
VIII	1350	0.5796908519256438
IX	1350	0.7368625650165497
X	1350	0.7361210377190242
XI	1350	0.8312577982531912
XII	1350	0.7047516316894165
XIII	1350	0.7955088048756478
XIV	1350	0.6818634432058832
XV	1350	0.6886989812982972
XVI	1350	0.6332966270280761
I	1355	0.5900059943184286
II	1355	0.7755969128758067
III	1355	0.49428044453769143
IV	1355	0.6978914874214472
V	1355	0.7913257069453365
VI	1355	0.6829668234867357
VII	1355	0.6218747135497827
VIII	1355	0.5796908519256438
IX	1355	0.7368625650165497
X	1355	0.7361210377190242
XI	1355	0.8332883434110759
XII	1355	0.7060083826681519
XIII	1355	0.7955088048756478
XIV	1355	0.6818634432058832
XV	1355	0.6886989812982972
XVI	1355	0.6361487491377182
I	1360	0.5900059943184286
II	1360	0.7755969128758067
III	1360	0.49428044453769143
IV	1360	0.6987766436260594
V	1360	0.7913257069453365
VI	1360	0.6829668234867357
VII	1360	0.6218747135497827
VIII	1360	0.5821009059030327
IX	1360	0.7368625650165497
X	1360	0.737939339001892
XI	1360	0.8373614310394472
XII	1360	0.707267916121379
XIII	1360	0.7955088048756478
XIV	1360	0.6818634432058832
XV	1360	0.6899415462970006
XVI	1360	0.6361487491377182
I	1365	0.5900059943184286
II	1365	0.7755969128758067
III	1365	0.4985548454169968
IV	1365	0.6987766436260594
V	1365	0.7913257069453365
VI	1365	0.6880082617402216
VII	1365	0.6231250114580087
VIII	1365	0.5821009059030327
IX	1365	0.7368625650165497
X	1365	0.7397643449355079
XI	1365	0.8373614310394472
XII	1365	0.707267916121379
XIII	1365	0.7955088048756478
XIV	1365	0.6818634432058832
XV	1365	0.6899415462970006
XVI	1365	0.6361487491377182
I	1370	0.5900059943184286
II	1370	0.7772804186998269
III	1370	0.4985548454169968
IV	1370	0.6987766436260594
V	1370	0.7913257069453365
VI	1370	0.6880082617402216
VII	1370	0.625632940400022
VIII	1370	0.5821009059030327
IX	1370	0.7368625650165497
X	1370	0.7415973964500215
XI	1370	0.8373614310394472
XII	1370	0.7085367244895783
XIII	1370	0.7969886340895102
XIV	1370	0.6818634432058832
XV	1370	0.6924459195576615
XVI	1370	0.6361487491377182
I	1375	0.5900059943184286
II	1375	0.7772804186998269
III	1375	0.4985548454169968
IV	1375	0.6987766436260594
V	1375	0.7937073619525404
VI	1375	0.6880082617402216
VII	1375	0.6268933213558949
VIII	1375	0.5821009059030327
IX	1375	0.7399815407558288
X	1375	0.7415973964500215
XI	1375	0.8373614310394472
XII	1375	0.7098110978067609
XIII	1375	0.7969886340895102
XIV	1375	0.6818634432058832
XV	1375	0.6924459195576615
XVI	1375	0.6361487491377182
I	1380	0.5900059943184286
II	1380	0.7772804186998269
III	1380	0.4985548454169968
IV	1380	0.6996768135421066
V	1380	0.7937073619525404
VI	1380	0.6880082617402216
VII	1380	0.6268933213558949
VIII	1380	0.5821009059030327
IX	1380	0.7399815407558288
X	1380	0.7415973964500215
XI	1380	0.8373614310394472
XII	1380	0.7098110978067609
XIII	1380	0.7969886340895102
XIV	1380	0.6836178000925627
XV	1380	0.6924459195576615
XVI	1380	0.6376011796647069
I	1385	0.5900059943184286
II	1385	0.7789811407996222
III	1385	0.4985548454169968
IV	1385	0.6996768135421066
V	1385	0.7961063759612547
VI	1385	0.6880082617402216
VII	1385	0.6281628687187196
VIII	1385	0.5821009059030327
IX	1385	0.7399815407558288
X	1385	0.7434532437770784
XI	1385	0.8373614310394472
XII	1385	0.7098110978067609
XIII	1385	0.7969886340895102
XIV	1385	0.685383631697251
XV	1385	0.6924459195576615
XVI	1385	0.6390609936439025
I	1390	0.5900059943184286
II	1390	0.7789811407996222
III	1390	0.5029075320266922
IV	1390	0.6996768135421066
V	1390	0.7961063759612547
VI	1390	0.6880082617402216
VII	1390	0.6294333327222396
VIII	1390	0.5845713889624504
IX	1390	0.7431323427781618
X	1390	0.7434532437770784
XI	1390	0.8373614310394472
XII	1390	0.7098110978067609
XIII	1390	0.7984900982333998
XIV	1390	0.687150738270607
XV	1390	0.6924459195576615
XVI	1390	0.6390609936439025
I	1395	0.5900059943184286
II	1395	0.7789811407996222
III	1395	0.5029075320266922
IV	1395	0.7005874277791522
V	1395	0.7985227489714791
VI	1395	0.6880082617402216
VII	1395	0.6294333327222396
VIII	1395	0.5845713889624504
IX	1395	0.7431323427781618
X	1395	0.745323841335781
XI	1395	0.8373614310394472
XII	1395	0.7111021659708935
XIII	1395	0.7984900982333998
XIV	1395	0.687150738270607
XV	1395	0.6937214730076579
XVI	1395	0.6434646954958831
I	1400	0.5900059943184286
II	1400	0.7789811407996222
III	1400	0.5029075320266922
IV	1400	0.701500000326385
V	1400	0.8009460655823077
VI	1400	0.6880082617402216
VII	1400	0.6294333327222396
VIII	1400	0.5870596452812885
IX	1400	0.7431323427781618
X	1400	0.7472011435452316
XI	1400	0.8394609607447931
XII	1400	0.7123978715925122
XIII	1400	0.8000002163493003
XIV	1400	0.6889318694993071
XV	1400	0.6950043572246083
XVI	1400	0.6464159668208753
I	1405	0.5900059943184286
II	1405	0.7789811407996222
III	1405	0.5029075320266922
IV	1405	0.701500000326385
V	1405	0.8009460655823077
VI	1405	0.6880082617402216
VII	1405	0.6307175463361872
VIII	1405	0.5870596452812885
IX	1405	0.7431323427781618
X	1405	0.7490851504054302
XI	1405	0.8394609607447931
XII	1405	0.713698214671617
XIII	1405	0.801520070183713
XIV	1405	0.6907181006026777
XV	1405	0.6962881577874279
XVI	1405	0.6464159668208753
I	1410	0.5900059943184286
II	1410	0.7807138359830001
III	1410	0.5073134529330532
IV	1410	0.701500000326385
V	1410	0.8009460655823077
VI	1410	0.6880082617402216
VII	1410	0.6307175463361872
VIII	1410	0.5870596452812885
IX	1410	0.7431323427781618
X	1410	0.7490851504054302
XI	1410	0.8394609607447931
XII	1410	0.713698214671617
XIII	1410	0.801520070183713
XIV	1410	0.6907181006026777
XV	1410	0.6962881577874279
XVI	1410	0.6464159668208753
I	1415	0.5900059943184286
II	1415	0.7807138359830001
III	1415	0.5073134529330532
IV	1415	0.7024210588844291
V	1415	0.8033954206954016
VI	1415	0.6880082617402216
VII	1415	0.6307175463361872
VIII	1415	0.5870596452812885
IX	1415	0.7431323427781618
X	1415	0.7490851504054302
XI	1415	0.8394609607447931
XII	1415	0.713698214671617
XIII	1415	0.801520070183713
XIV	1415	0.6925196313300601
XV	1415	0.6962881577874279
XVI	1415	0.6464159668208753
I	1420	0.5961566862712733
II	1420	0.7807138359830001
III	1420	0.5073134529330532
IV	1420	0.7024210588844291
V	1420	0.8033954206954016
VI	1420	0.6880082617402216
VII	1420	0.6307175463361872
VIII	1420	0.5870596452812885
IX	1420	0.7431323427781618
X	1420	0.7509879302877234
XI	1420	0.8394609607447931
XII	1420	0.713698214671617
XIII	1420	0.8030550684691448
XIV	1420	0.6925196313300601
XV	1420	0.6975884525758941
XVI	1420	0.6494062649646755
I	1425	0.5961566862712733
II	1425	0.7807138359830001
III	1425	0.5117663452776482
IV	1425	0.7024210588844291
V	1425	0.8033954206954016
VI	1425	0.6880082617402216
VII	1425	0.6320210094047335
VIII	1425	0.5870596452812885
IX	1425	0.7431323427781618
X	1425	0.752896073890615
XI	1425	0.8394609607447931
XII	1425	0.7163360004897155
XIII	1425	0.8045933119940807
XIV	1425	0.6925196313300601
XV	1425	0.6975884525758941
XVI	1425	0.650905105762679
I	1430	0.5961566862712733
II	1430	0.7807138359830001
III	1430	0.5117663452776482
IV	1430	0.7024210588844291
V	1430	0.8033954206954016
VI	1430	0.6880082617402216
VII	1430	0.6320210094047335
VIII	1430	0.5870596452812885
IX	1430	0.7431323427781618
X	1430	0.756729793188343
XI	1430	0.8394609607447931
XII	1430	0.7163360004897155
XIII	1430	0.8045933119940807
XIV	1430	0.6943415615561248
XV	1430	0.698895161785445
XVI	1430	0.6524102752340027
I	1435	0.5961566862712733
II	1435	0.7807138359830001
III	1435	0.5117663452776482
IV	1435	0.7024210588844291
V	1435	0.8033954206954016
VI	1435	0.6880082617402216
VII	1435	0.6320210094047335
VIII	1435	0.5870596452812885
IX	1435	0.7431323427781618
X	1435	0.7586486642324315
XI	1435	0.8394609607447931
XII	1435	0.7189969735952446
XIII	1435	0.8045933119940807
XIV	1435	0.6943415615561248
XV	1435	0.7015186600091085
XVI	1435	0.6524102752340027
I	1440	0.5961566862712733
II	1440	0.7824821934519125
III	1440	0.5117663452776482
IV	1440	0.7024210588844291
V	1440	0.8033954206954016
VI	1440	0.6880082617402216
VII	1440	0.6320210094047335
VIII	1440	0.5870596452812885
IX	1440	0.7431323427781618
X	1440	0.7586486642324315
XI	1440	0.8394609607447931
XII	1440	0.7189969735952446
XIII	1440	0.8045933119940807
XIV	1440	0.6943415615561248
XV	1440	0.7028363653690903
XVI	1440	0.6524102752340027
I	1445	0.6024290020762929
II	1445	0.7824821934519125
III	1445	0.5117663452776482
IV	1445	0.7024210588844291
V	1445	0.8059020605134792
VI	1445	0.6880082617402216
VII	1445	0.6320210094047335
VIII	1445	0.5870596452812885
IX	1445	0.7431323427781618
X	1445	0.7605836264383152
XI	1445	0.84162647566945
XII	1445	0.7189969735952446
XIII	1445	0.8061542721955451
XIV	1445	0.6943415615561248
XV	1445	0.7041604851501571
XVI	1445	0.6524102752340027
I	1450	0.6024290020762929
II	1450	0.7824821934519125
III	1450	0.5117663452776482
IV	1450	0.7024210588844291
V	1450	0.80841390803201
VI	1450	0.6880082617402216
VII	1450	0.6333473884906594
VIII	1450	0.5870596452812885
IX	1450	0.7431323427781618
X	1450	0.7605836264383152
XI	1450	0.84162647566945
XII	1450	0.7203381263002271
XIII	1450	0.8077228046225191
XIV	1450	0.6943415615561248
XV	1450	0.705485521277093
XVI	1450	0.6539386498408338
I	1455	0.6024290020762929
II	1455	0.7860545706752715
III	1455	0.5117663452776482
IV	1455	0.7024210588844291
V	1455	0.8109326991511449
VI	1455	0.6880082617402216
VII	1455	0.6333473884906594
VIII	1455	0.5896385452231699
IX	1455	0.7431323427781618
X	1455	0.7605836264383152
XI	1455	0.84162647566945
XII	1455	0.7203381263002271
XIII	1455	0.8077228046225191
XIV	1455	0.6943415615561248
XV	1455	0.705485521277093
XVI	1455	0.6539386498408338
I	1460	0.6024290020762929
II	1460	0.7878462930898787
III	1460	0.5208944614411464
IV	1460	0.7024210588844291
V	1460	0.8109326991511449
VI	1460	0.6880082617402216
VII	1460	0.6333473884906594
VIII	1460	0.5896385452231699
IX	1460	0.7431323427781618
X	1460	0.7605836264383152
XI	1460	0.8438114862270851
XII	1460	0.7216904089031764
XIII	1460	0.8092978275285013
XIV	1460	0.6943415615561248
XV	1460	0.7068215535544599
XVI	1460	0.6539386498408338
I	1465	0.6024290020762929
II	1465	0.7878462930898787
III	1465	0.5208944614411464
IV	1465	0.7024210588844291
V	1465	0.8134688492717899
VI	1465	0.6880082617402216
VII	1465	0.6333473884906594
VIII	1465	0.5922387730763558
IX	1465	0.7431323427781618
X	1465	0.7605836264383152
XI	1465	0.8438114862270851
XII	1465	0.7244051765155443
XIII	1465	0.8108793409134917
XIV	1465	0.6943415615561248
XV	1465	0.7081640002529115
XVI	1465	0.6539386498408338
I	1470	0.6024290020762929
II	1470	0.7878462930898787
III	1470	0.5208944614411464
IV	1470	0.7024210588844291
V	1470	0.8160206224937941
VI	1470	0.6880082617402216
VII	1470	0.634692100390489
VIII	1470	0.5922387730763558
IX	1470	0.7431323427781618
X	1470	0.7605836264383152
XI	1470	0.8438114862270851
XII	1470	0.7271301465343817
XIII	1470	0.8108793409134917
XIV	1470	0.6962132155602276
XV	1470	0.710853475379161
XVI	1470	0.6539386498408338
I	1475	0.6024290020762929
II	1475	0.7878462930898787
III	1475	0.5208944614411464
IV	1475	0.7024210588844291
V	1475	0.8160206224937941
VI	1475	0.6880082617402216
VII	1475	0.634692100390489
VIII	1475	0.5922387730763558
IX	1475	0.7431323427781618
X	1475	0.7605836264383152
XI	1475	0.8460219910739994
XII	1475	0.7284944865267947
XIII	1475	0.8108793409134917
XIV	1475	0.6962132155602276
XV	1475	0.710853475379161
XVI	1475	0.6539386498408338
I	1480	0.6024290020762929
II	1480	0.7878462930898787
III	1480	0.5208944614411464
IV	1480	0.7033858530366537
V	1480	0.8160206224937941
VI	1480	0.6880082617402216
VII	1480	0.6360478119786606
VIII	1480	0.5922387730763558
IX	1480	0.7431323427781618
X	1480	0.7625655211994352
XI	1480	0.8460219910739994
XII	1480	0.7284944865267947
XIII	1480	0.8108793409134917
XIV	1480	0.6962132155602276
XV	1480	0.710853475379161
XVI	1480	0.6539386498408338
I	1485	0.6024290020762929
II	1485	0.7878462930898787
III	1485	0.5208944614411464
IV	1485	0.7033858530366537
V	1485	0.8160206224937941
VI	1485	0.6880082617402216
VII	1485	0.6360478119786606
VIII	1485	0.5948763247743241
IX	1485	0.7465013821700069
X	1485	0.7645568024716024
XI	1485	0.8460219910739994
XII	1485	0.7284944865267947
XIII	1485	0.8108793409134917
XIV	1485	0.6981065440316804
XV	1485	0.710853475379161
XVI	1485	0.6555039417086996
I	1490	0.6024290020762929
II	1490	0.7878462930898787
III	1490	0.5208944614411464
IV	1490	0.7033858530366537
V	1490	0.8160206224937941
VI	1490	0.6880082617402216
VII	1490	0.6360478119786606
VIII	1490	0.5948763247743241
IX	1490	0.7465013821700069
X	1490	0.7645568024716024
XI	1490	0.8460219910739994
XII	1490	0.7298727388916663
XIII	1490	0.8124900614540187
XIV	1490	0.6981065440316804
XV	1490	0.710853475379161
XVI	1490	0.6570734526921121
I	1495	0.6024290020762929
II	1495	0.7878462930898787
III	1495	0.5255759481184807
IV	1495	0.7033858530366537
V	1495	0.8160206224937941
VI	1495	0.6880082617402216
VII	1495	0.6360478119786606
VIII	1495	0.5948763247743241
IX	1495	0.7465013821700069
X	1495	0.7645568024716024
XI	1495	0.8460219910739994
XII	1495	0.7298727388916663
XIII	1495	0.8124900614540187
XIV	1495	0.6981065440316804
XV	1495	0.710853475379161
XVI	1495	0.6570734526921121
I	1500	0.6024290020762929
II	1500	0.7878462930898787
III	1500	0.5255759481184807
IV	1500	0.7033858530366537
V	1500	0.8160206224937941
VI	1500	0.6880082617402216
VII	1500	0.6360478119786606
VIII	1500	0.5948763247743241
IX	1500	0.7465013821700069
X	1500	0.7665668567658642
XI	1500	0.8482714871868702
XII	1500	0.7298727388916663
XIII	1500	0.8124900614540187
XIV	1500	0.6981065440316804
XV	1500	0.710853475379161
XVI	1500	0.6586535114643918
I	1505	0.6024290020762929
II	1505	0.7896958130017314
III	1505	0.5255759481184807
IV	1505	0.7043682719805631
V	1505	0.8186262086204802
VI	1505	0.6880082617402216
VII	1505	0.637427356224907
VIII	1505	0.5948763247743241
IX	1505	0.7465013821700069
X	1505	0.7706003746558838
XI	1505	0.8482714871868702
XII	1505	0.7298727388916663
XIII	1505	0.8124900614540187
XIV	1505	0.6981065440316804
XV	1505	0.713607094716258
XVI	1505	0.6586535114643918
I	1510	0.6024290020762929
II	1510	0.7896958130017314
III	1510	0.5255759481184807
IV	1510	0.7053539547747846
V	1510	0.8186262086204802
VI	1510	0.6880082617402216
VII	1510	0.637427356224907
VIII	1510	0.5948763247743241
IX	1510	0.7465013821700069
X	1510	0.7706003746558838
XI	1510	0.8505344802764181
XII	1510	0.7326672707727951
XIII	1510	0.8124900614540187
XIV	1510	0.6981065440316804
XV	1510	0.713607094716258
XVI	1510	0.6602430632466516
I	1515	0.6024290020762929
II	1515	0.7896958130017314
III	1515	0.5255759481184807
IV	1515	0.7063422486492555
V	1515	0.8186262086204802
VI	1515	0.6880082617402216
VII	1515	0.6388124003153244
VIII	1515	0.5948763247743241
IX	1515	0.7465013821700069
X	1515	0.7706003746558838
XI	1515	0.8505344802764181
XII	1515	0.7326672707727951
XIII	1515	0.8124900614540187
XIV	1515	0.6981065440316804
XV	1515	0.7149926096705645
XVI	1515	0.6602430632466516
I	1520	0.6024290020762929
II	1520	0.7896958130017314
III	1520	0.5255759481184807
IV	1520	0.7063422486492555
V	1520	0.8186262086204802
VI	1520	0.6880082617402216
VII	1520	0.6388124003153244
VIII	1520	0.5948763247743241
IX	1520	0.7499568071872841
X	1520	0.7706003746558838
XI	1520	0.8505344802764181
XII	1520	0.7326672707727951
XIII	1520	0.8124900614540187
XIV	1520	0.6981065440316804
XV	1520	0.7149926096705645
XVI	1520	0.6602430632466516
I	1525	0.6024290020762929
II	1525	0.7896958130017314
III	1525	0.5255759481184807
IV	1525	0.7063422486492555
V	1525	0.8186262086204802
VI	1525	0.6880082617402216
VII	1525	0.6388124003153244
VIII	1525	0.5948763247743241
IX	1525	0.7499568071872841
X	1525	0.7706003746558838
XI	1525	0.8505344802764181
XII	1525	0.7326672707727951
XIII	1525	0.8124900614540187
XIV	1525	0.700050871249839
XV	1525	0.7149926096705645
XVI	1525	0.6618505462699854
I	1530	0.6024290020762929
II	1530	0.7896958130017314
III	1530	0.5255759481184807
IV	1530	0.7063422486492555
V	1530	0.8186262086204802
VI	1530	0.6880082617402216
VII	1530	0.6388124003153244
VIII	1530	0.5948763247743241
IX	1530	0.7499568071872841
X	1530	0.7706003746558838
XI	1530	0.852827466647471
XII	1530	0.7326672707727951
XIII	1530	0.8124900614540187
XIV	1530	0.700050871249839
XV	1530	0.7149926096705645
XVI	1530	0.6650760601055201
I	1535	0.6024290020762929
II	1535	0.7896958130017314
III	1535	0.5255759481184807
IV	1535	0.7063422486492555
V	1535	0.8186262086204802
VI	1535	0.6880082617402216
VII	1535	0.6388124003153244
VIII	1535	0.5948763247743241
IX	1535	0.7499568071872841
X	1535	0.7706003746558838
XI	1535	0.8551234523466743
XII	1535	0.7326672707727951
XIII	1535	0.8158088597201955
XIV	1535	0.702007948154674
XV	1535	0.7178057914891628
XVI	1535	0.6650760601055201
I	1540	0.6024290020762929
II	1540	0.7896958130017314
III	1540	0.5255759481184807
IV	1540	0.7073475145453489
V	1540	0.8186262086204802
VI	1540	0.6880082617402216
VII	1540	0.6388124003153244
VIII	1540	0.5948763247743241
IX	1540	0.7534554250172771
X	1540	0.7706003746558838
XI	1540	0.8597364190421346
XII	1540	0.734092825204025
XIII	1540	0.8158088597201955
XIV	1540	0.7039713999028474
XV	1540	0.7192169641278082
XVI	1540	0.6650760601055201
I	1545	0.6024290020762929
II	1545	0.7896958130017314
III	1545	0.5255759481184807
IV	1545	0.7073475145453489
V	1545	0.8186262086204802
VI	1545	0.6880082617402216
VII	1545	0.6402267769079876
VIII	1545	0.5948763247743241
IX	1545	0.7534554250172771
X	1545	0.7706003746558838
XI	1545	0.8620534000383914
XII	1545	0.734092825204025
XIII	1545	0.8158088597201955
XIV	1545	0.7039713999028474
XV	1545	0.7192169641278082
XVI	1545	0.6650760601055201
I	1550	0.6024290020762929
II	1550	0.7896958130017314
III	1550	0.5255759481184807
IV	1550	0.7083566970618167
V	1550	0.8186262086204802
VI	1550	0.6880082617402216
VII	1550	0.6402267769079876
VIII	1550	0.5948763247743241
IX	1550	0.7534554250172771
X	1550	0.7706003746558838
XI	1550	0.8620534000383914
XII	1550	0.7355267270587297
XIII	1550	0.8174855667973056
XIV	1550	0.7039713999028474
XV	1550	0.7192169641278082
XVI	1550	0.6650760601055201
I	1555	0.6024290020762929
II	1555	0.7896958130017314
III	1555	0.5255759481184807
IV	1555	0.7083566970618167
V	1555	0.8186262086204802
VI	1555	0.6880082617402216
VII	1555	0.6402267769079876
VIII	1555	0.5976382892882343
IX	1555	0.7534554250172771
X	1555	0.7706003746558838
XI	1555	0.8620534000383914
XII	1555	0.7355267270587297
XIII	1555	0.8174855667973056
XIV	1555	0.7039713999028474
XV	1555	0.7206418819544924
XVI	1555	0.6650760601055201
I	1560	0.6024290020762929
II	1560	0.7916117385487171
III	1560	0.5255759481184807
IV	1560	0.709375018359158
V	1560	0.8186262086204802
VI	1560	0.6880082617402216
VII	1560	0.6402267769079876
VIII	1560	0.5976382892882343
IX	1560	0.7534554250172771
X	1560	0.7706003746558838
XI	1560	0.8620534000383914
XII	1560	0.7355267270587297
XIII	1560	0.8191709278464266
XIV	1560	0.7039713999028474
XV	1560	0.7234953829913378
XVI	1560	0.6650760601055201
I	1565	0.6024290020762929
II	1565	0.7916117385487171
III	1565	0.5255759481184807
IV	1565	0.7103959507367489
V	1565	0.8186262086204802
VI	1565	0.6880082617402216
VII	1565	0.6402267769079876
VIII	1565	0.6004198043875069
IX	1565	0.7534554250172771
X	1565	0.7706003746558838
XI	1565	0.8620534000383914
XII	1565	0.7355267270587297
XIII	1565	0.8191709278464266
XIV	1565	0.7039713999028474
XV	1565	0.7234953829913378
XVI	1565	0.666725734284322
I	1570	0.6024290020762929
II	1570	0.7916117385487171
III	1570	0.5255759481184807
IV	1570	0.7103959507367489
V	1570	0.8186262086204802
VI	1570	0.6880082617402216
VII	1570	0.6402267769079876
VIII	1570	0.6004198043875069
IX	1570	0.7534554250172771
X	1570	0.7706003746558838
XI	1570	0.8644033736443036
XII	1570	0.7355267270587297
XIII	1570	0.8208671063605613
XIV	1570	0.7039713999028474
XV	1570	0.7234953829913378
XVI	1570	0.666725734284322
I	1575	0.6024290020762929
II	1575	0.7916117385487171
III	1575	0.5255759481184807
IV	1575	0.7114234108149639
V	1575	0.8186262086204802
VI	1575	0.6880082617402216
VII	1575	0.6402267769079876
VIII	1575	0.6004198043875069
IX	1575	0.7534554250172771
X	1575	0.7706003746558838
XI	1575	0.8667623452346674
XII	1575	0.7355267270587297
XIII	1575	0.8208671063605613
XIV	1575	0.7039713999028474
XV	1575	0.7249367950436685
XVI	1575	0.666725734284322
I	1580	0.6024290020762929
II	1580	0.7916117385487171
III	1580	0.5255759481184807
IV	1580	0.7114234108149639
V	1580	0.8186262086204802
VI	1580	0.6880082617402216
VII	1580	0.6431224448640622
VIII	1580	0.6004198043875069
IX	1580	0.7534554250172771
X	1580	0.7706003746558838
XI	1580	0.8667623452346674
XII	1580	0.7355267270587297
XIII	1580	0.8208671063605613
XIV	1580	0.7039713999028474
XV	1580	0.7249367950436685
XVI	1580	0.666725734284322
I	1585	0.6093137808511933
II	1585	0.7916117385487171
III	1585	0.5255759481184807
IV	1585	0.7124573985938027
V	1585	0.8186262086204802
VI	1585	0.6880082617402216
VII	1585	0.6431224448640622
VIII	1585	0.6004198043875069
IX	1585	0.7534554250172771
X	1585	0.7706003746558838
XI	1585	0.8667623452346674
XII	1585	0.7355267270587297
XIII	1585	0.8225784293257149
XIV	1585	0.7039713999028474
XV	1585	0.7249367950436685
XVI	1585	0.666725734284322
I	1590	0.6093137808511933
II	1590	0.7916117385487171
III	1590	0.5255759481184807
IV	1590	0.713495302993016
V	1590	0.8186262086204802
VI	1590	0.6880082617402216
VII	1590	0.6431224448640622
VIII	1590	0.6004198043875069
IX	1590	0.7534554250172771
X	1590	0.7706003746558838
XI	1590	0.8667623452346674
XII	1590	0.7370014385393122
XIII	1590	0.8260129744675373
XIV	1590	0.7039713999028474
XV	1590	0.7263919522840379
XVI	1590	0.666725734284322
I	1595	0.6093137808511933
II	1595	0.7935694750511569
III	1595	0.5255759481184807
IV	1595	0.7145338601622917
V	1595	0.8186262086204802
VI	1595	0.6880082617402216
VII	1595	0.6431224448640622
VIII	1595	0.6032546392650402
IX	1595	0.7570768013676209
X	1595	0.7727391582445079
XI	1595	0.8691543094346866
XII	1595	0.7370014385393122
XIII	1595	0.8294605005673761
XIV	1595	0.7039713999028474
XV	1595	0.7263919522840379
XVI	1595	0.666725734284322
I	1600	0.6093137808511933
II	1600	0.7935694750511569
III	1600	0.5255759481184807
IV	1600	0.7145338601622917
V	1600	0.8186262086204802
VI	1600	0.6880082617402216
VII	1600	0.6460538618072488
VIII	1600	0.6032546392650402
IX	1600	0.7570768013676209
X	1600	0.7748792827632816
XI	1600	0.8715522722910068
XII	1600	0.7384835699518725
XIII	1600	0.8294605005673761
XIV	1600	0.7039713999028474
XV	1600	0.7278581056748383
XVI	1600	0.666725734284322
I	1605	0.6093137808511933
II	1605	0.7935694750511569
III	1605	0.5255759481184807
IV	1605	0.7145338601622917
V	1605	0.8186262086204802
VI	1605	0.6880082617402216
VII	1605	0.647524153482318
VIII	1605	0.6032546392650402
IX	1605	0.7570768013676209
X	1605	0.7748792827632816
XI	1605	0.8739577334677032
XII	1605	0.7384835699518725
XIII	1605	0.8294605005673761
XIV	1605	0.7039713999028474
XV	1605	0.7278581056748383
XVI	1605	0.666725734284322
I	1610	0.6093137808511933
II	1610	0.795544427829372
III	1610	0.5306112862971789
IV	1610	0.7145338601622917
V	1610	0.8186262086204802
VI	1610	0.6880082617402216
VII	1610	0.648998111720168
VIII	1610	0.6032546392650402
IX	1610	0.7607322773069508
X	1610	0.7748792827632816
XI	1610	0.8739577334677032
XII	1610	0.739974976279405
XIII	1610	0.8294605005673761
XIV	1610	0.7060189995830852
XV	1610	0.729332506178462
XVI	1610	0.666725734284322
I	1615	0.6093137808511933
II	1615	0.795544427829372
III	1615	0.5306112862971789
IV	1615	0.7145338601622917
V	1615	0.8214296873643828
VI	1615	0.6880082617402216
VII	1615	0.648998111720168
VIII	1615	0.6032546392650402
IX	1615	0.7643968464700105
X	1615	0.7748792827632816
XI	1615	0.8739577334677032
XII	1615	0.7414710200644236
XIII	1615	0.8294605005673761
XIV	1615	0.7080780739813319
XV	1615	0.729332506178462
XVI	1615	0.6684249830707989
I	1620	0.6093137808511933
II	1620	0.795544427829372
III	1620	0.5306112862971789
IV	1620	0.7145338601622917
V	1620	0.8214296873643828
VI	1620	0.6880082617402216
VII	1620	0.648998111720168
VIII	1620	0.6032546392650402
IX	1620	0.7680773287745972
X	1620	0.7748792827632816
XI	1620	0.8739577334677032
XII	1620	0.7414710200644236
XIII	1620	0.8294605005673761
XIV	1620	0.7080780739813319
XV	1620	0.7308169864866475
XVI	1620	0.6684249830707989
I	1625	0.6093137808511933
II	1625	0.795544427829372
III	1625	0.5306112862971789
IV	1625	0.7145338601622917
V	1625	0.8214296873643828
VI	1625	0.6880082617402216
VII	1625	0.6504849029277504
VIII	1625	0.6061427939208344
IX	1625	0.7680773287745972
X	1625	0.7748792827632816
XI	1625	0.8763916882618293
XII	1625	0.7414710200644236
XIII	1625	0.8294605005673761
XIV	1625	0.7080780739813319
XV	1625	0.7308169864866475
XVI	1625	0.6684249830707989
I	1630	0.6093137808511933
II	1630	0.7975439752872658
III	1630	0.5408040883939839
IV	1630	0.7145338601622917
V	1630	0.8242522610099468
VI	1630	0.6880082617402216
VII	1630	0.6504849029277504
VIII	1630	0.6061427939208344
IX	1630	0.7680773287745972
X	1630	0.7748792827632816
XI	1630	0.8763916882618293
XII	1630	0.7444909323793774
XIII	1630	0.8294605005673761
XIV	1630	0.7080780739813319
XV	1630	0.7338042740204034
XVI	1630	0.6684249830707989
I	1635	0.6093137808511933
